wo_plano_drive_1;wo_plano_drive_2;wo_plano_mean
-0,548;-1,291;-0,9195
-0,654;-0,964;-0,809
-0,62;-1,078;-0,849
-0,662;-0,901;-0,7815
-0,304;-0,605;-0,4545
-0,367;-0,468;-0,4175
-0,203;-0,251;-0,227
-0,087;-0,052;-0,0695
-0,106;-0,081;-0,0935
-0,041;0;-0,0205
0;-0,007;-0,0035
-0,03;-0,043;-0,0365
-0,215;-0,066;-0,1405
-0,193;-0,132;-0,1625
-0,1;-0,382;-0,241
-0,229;-0,357;-0,293
-0,129;-0,436;-0,2825
-0,164;-0,395;-0,2795
-0,129;-0,515;-0,322
-0,044;-0,586;-0,315
-0,228;-0,497;-0,3625
-0,207;-0,733;-0,47
-0,349;-0,541;-0,445
-0,32;-0,618;-0,469
-0,246;-0,582;-0,414
-0,149;-0,457;-0,303
-0,149;-0,601;-0,375
-0,141;-0,685;-0,413
0;-0,728;-0,364
-0,122;-0,795;-0,4585
-0,162;-0,679;-0,4205
-0,161;-0,463;-0,312
-0,264;-0,621;-0,4425
-0,195;-0,545;-0,37
-0,187;-0,385;-0,286
-0,113;-0,431;-0,272
-0,034;-0,505;-0,2695
-0,266;-0,327;-0,2965
-0,377;-0,144;-0,2605
-0,491;0;-0,2455
-0,355;-0,076;-0,2155
-0,253;-0,139;-0,196
-0,221;-0,37;-0,2955
-0,262;-0,515;-0,3885
-0,39;-0,692;-0,541
-0,645;-0,696;-0,6705
-0,389;-0,599;-0,494
-0,705;-0,371;-0,538
-0,412;-0,647;-0,5295
-0,083;-0,789;-0,436
-0,335;-0,657;-0,496
-0,369;-0,705;-0,537
-0,474;-0,724;-0,599
-0,468;-0,701;-0,5845
-0,234;-0,65;-0,442
-0,379;-0,567;-0,473
-0,524;-0,454;-0,489
-0,313;-0,526;-0,4195
-0,216;-0,455;-0,3355
-0,391;-0,527;-0,459
-0,308;-0,382;-0,345
-0,276;-0,325;-0,3005
-0,327;-0,273;-0,3
-0,3;-0,292;-0,296
-0,378;-0,175;-0,2765
-0,414;-0,41;-0,412
-0,561;-0,411;-0,486
-0,633;-0,154;-0,3935
-0,489;-0,251;-0,37
-0,565;-0,121;-0,343
-0,302;-0,043;-0,1725
-0,35;-0,015;-0,1825
-0,29;0;-0,145
-0,108;-0,164;-0,136
-0,155;0;-0,0775
-0,048;-0,12;-0,084
0;-0,198;-0,099
0;-0,443;-0,2215
-0,291;-0,677;-0,484
-0,628;-0,572;-0,6
-0,708;-0,62;-0,664
-0,727;-0,882;-0,8045
-0,653;-0,823;-0,738
-0,755;-0,998;-0,8765
-0,831;-0,987;-0,909
-0,999;-0,941;-0,97
-0,887;-0,64;-0,7635
-0,924;-0,687;-0,8055
-0,873;-0,889;-0,881
-0,995;-0,553;-0,774
-1,082;-0,604;-0,843
-0,676;-0,489;-0,5825
-0,629;-0,593;-0,611
-0,712;-0,792;-0,752
-0,63;-0,815;-0,7225
-0,739;-0,976;-0,8575
-0,701;-0,551;-0,626
-0,727;-0,209;-0,468
-0,38;-0,047;-0,2135
-0,029;-0,084;-0,0565
0;-0,029;-0,0145
-0,159;-0,03;-0,0945
-0,191;0;-0,0955
-0,185;-0,018;-0,1015
-0,237;-0,114;-0,1755
-0,163;-0,521;-0,342
-0,881;-0,605;-0,743
-1,054;-0,449;-0,7515
-1,123;-0,701;-0,912
-1,414;-0,789;-1,1015
-1,532;-1,134;-1,333
-1,641;-1,338;-1,4895
-2,148;-1,136;-1,642
-1,421;-1,264;-1,3425
-1,44;-1,4;-1,42
-1,672;-1,496;-1,584
-1,749;-1,213;-1,481
-1,665;-0,906;-1,2855
-1,454;-0,891;-1,1725
-1,31;-0,682;-0,996
-1,421;-0,704;-1,0625
-1,28;-0,73;-1,005
-1,213;-0,751;-0,982
-1,264;-1,148;-1,206
-1,477;-1,194;-1,3355
-1,636;-1,192;-1,414
-1,181;-1,161;-1,171
-1,209;-0,953;-1,081
-0,947;-0,643;-0,795
-0,675;-0,475;-0,575
-0,709;-0,827;-0,768
-0,848;-0,629;-0,7385
-0,746;-0,782;-0,764
-0,768;-0,334;-0,551
-0,613;-0,106;-0,3595
-0,234;-0,363;-0,2985
-0,316;-0,649;-0,4825
-0,51;-0,428;-0,469
-0,712;-0,191;-0,4515
-0,743;-0,397;-0,57
-0,59;-0,394;-0,492
-0,445;-0,408;-0,4265
-0,485;-0,257;-0,371
-0,32;0;-0,16
-0,106;0;-0,053
0;-0,019;-0,0095
-0,148;-0,386;-0,267
-0,196;-0,38;-0,288
-0,232;-0,718;-0,475
-0,255;-0,877;-0,566
-0,479;-0,625;-0,552
-0,285;-0,468;-0,3765
-0,329;-0,525;-0,427
-0,148;-0,308;-0,228
0;-0,257;-0,1285
-0,173;-0,228;-0,2005
-0,364;-0,249;-0,3065
-0,185;0;-0,0925
-0,29;0;-0,145
-0,343;-0,069;-0,206
-0,135;-0,262;-0,1985
-0,409;-0,207;-0,308
-0,402;-0,409;-0,4055
-0,393;-0,28;-0,3365
-0,168;-0,363;-0,2655
-0,103;-0,204;-0,1535
-0,082;-0,07;-0,076
-0,134;-0,023;-0,0785
-0,095;-0,008;-0,0515
0;0;0
0;-0,208;-0,104
-0,076;-0,068;-0,072
0;-0,041;-0,0205
-0,154;-0,188;-0,171
-0,346;-0,37;-0,358
-0,378;-0,277;-0,3275
-0,541;-0,377;-0,459
-0,684;-0,406;-0,545
-0,468;-0,427;-0,4475
-0,394;-0,309;-0,3515
-0,372;-0,233;-0,3025
-0,36;-0,308;-0,334
-0,384;-0,363;-0,3735
-0,344;-0,084;-0,214
-0,299;-0,167;-0,233
-0,086;-0,178;-0,132
-0,138;-0,396;-0,267
-0,205;-0,237;-0,221
-0,452;-0,395;-0,4235
-0,396;-0,287;-0,3415
-0,293;-0,233;-0,263
-0,161;-0,098;-0,1295
-0,305;-0,168;-0,2365
-0,079;0;-0,0395
-0,001;-0,045;-0,023
-0,017;-0,28;-0,1485
0;-0,405;-0,2025
-0,035;-0,361;-0,198
-0,103;-0,554;-0,3285
-0,098;-0,189;-0,1435
0;-0,221;-0,1105
-0,17;-0,68;-0,425
-0,256;-0,723;-0,4895
-0,506;-0,567;-0,5365
-0,485;-0,547;-0,516
-0,261;-0,484;-0,3725
-0,333;-0,342;-0,3375
-0,571;-0,367;-0,469
-0,701;-0,257;-0,479
-0,752;-0,021;-0,3865
-0,468;-0,2;-0,334
-0,333;-0,271;-0,302
-0,307;-0,381;-0,344
-0,433;-0,4;-0,4165
-0,321;-0,395;-0,358
-0,304;-0,569;-0,4365
-0,16;-0,546;-0,353
-0,368;-0,615;-0,4915
-0,361;-0,953;-0,657
-0,448;-0,9;-0,674
-0,616;-0,853;-0,7345
-0,586;-0,732;-0,659
-0,973;-0,755;-0,864
-1,139;-0,568;-0,8535
-0,859;0;-0,4295
-0,56;-0,174;-0,367
0;-0,296;-0,148
-0,303;-0,653;-0,478
-0,549;-0,922;-0,7355
-1,001;-0,903;-0,952
-0,909;-0,737;-0,823
-0,737;-0,486;-0,6115
-0,522;-0,542;-0,532
-0,459;-0,579;-0,519
-0,57;-0,474;-0,522
-0,576;-0,68;-0,628
-1,018;-0,595;-0,8065
-1,131;-0,8;-0,9655
-1,099;-0,789;-0,944
-1,125;-0,316;-0,7205
-0,925;-0,296;-0,6105
-0,745;-0,368;-0,5565
-0,879;-0,346;-0,6125
-0,904;-0,543;-0,7235
-0,921;-0,797;-0,859
-1,12;-0,707;-0,9135
-1,514;-0,806;-1,16
-1,284;-0,794;-1,039
-1,27;-0,995;-1,1325
-1,126;-1,2;-1,163
-1,319;-1,038;-1,1785
-1,482;-1,159;-1,3205
-1,558;-1,009;-1,2835
-1,622;-0,461;-1,0415
-1,337;-0,057;-0,697
-0,789;-0,342;-0,5655
-0,194;-0,801;-0,4975
-0,462;-1,013;-0,7375
-1,024;-0,759;-0,8915
-1,059;-0,677;-0,868
-0,899;-0,782;-0,8405
-0,645;-0,565;-0,605
-0,448;-0,611;-0,5295
-0,397;-0,546;-0,4715
-0,337;-0,203;-0,27
-0,08;-0,101;-0,0905
0;-0,009;-0,0045
-0,001;-0,175;-0,088
-0,052;-0,085;-0,0685
-0,202;0;-0,101
-0,052;-0,158;-0,105
0;-0,152;-0,076
-0,13;-0,437;-0,2835
-0,332;-0,628;-0,48
-0,251;-0,82;-0,5355
-0,171;-0,694;-0,4325
-0,315;-0,59;-0,4525
-0,19;-0,404;-0,297
-0,239;-0,809;-0,524
-0,003;-0,721;-0,362
-0,119;-0,874;-0,4965
-0,157;-0,891;-0,524
-0,552;-1,392;-0,972
-1,138;-1,269;-1,2035
-1,397;-1,198;-1,2975
-1,286;-0,856;-1,071
-0,908;-0,55;-0,729
-0,875;-0,207;-0,541
-0,657;-0,046;-0,3515
-0,53;-0,238;-0,384
-0,355;-0,114;-0,2345
0;-0,076;-0,038
-0,024;-0,58;-0,302
-0,435;-0,537;-0,486
-0,538;-0,606;-0,572
-0,664;-1,113;-0,8885
-1,127;-1,702;-1,4145
-1,688;-1,175;-1,4315
-1,916;-0,468;-1,192
-1,503;-0,274;-0,8885
-0,879;-0,237;-0,558
-0,909;-0,251;-0,58
-0,716;-0,195;-0,4555
-0,835;-0,284;-0,5595
-0,494;-0,446;-0,47
-0,048;-0,394;-0,221
-0,267;-0,416;-0,3415
-0,32;-0,46;-0,39
-0,41;-0,83;-0,62
-0,438;-0,577;-0,5075
-0,467;-0,241;-0,354
-0,557;-0,195;-0,376
-0,405;-0,227;-0,316
-0,515;-0,34;-0,4275
-0,482;-0,416;-0,449
-0,643;-0,423;-0,533
-0,408;-0,746;-0,577
-0,733;-0,842;-0,7875
-0,707;-0,96;-0,8335
-1,036;-1,265;-1,1505
-1,035;-1,132;-1,0835
-1,149;-1,222;-1,1855
-1,213;-1,219;-1,216
-1,203;-1,209;-1,206
-1,265;-1,272;-1,2685
-1,387;-1,183;-1,285
-1,322;-1,052;-1,187
-0,955;-1,071;-1,013
-0,786;-0,826;-0,806
-1,021;-0,781;-0,901
-0,803;-0,727;-0,765
-0,628;-0,636;-0,632
-0,612;-0,698;-0,655
-0,399;-0,654;-0,5265
-0,463;-0,595;-0,529
-0,471;-0,57;-0,5205
-0,542;-0,274;-0,408
-0,612;-0,095;-0,3535
-0,39;0;-0,195
-0,166;-0,025;-0,0955
-0,164;-0,262;-0,213
-0,134;0;-0,067
-0,204;-0,329;-0,2665
-0,137;-0,299;-0,218
0;-0,409;-0,2045
-0,101;-0,415;-0,258
-0,522;-0,414;-0,468
-0,167;-0,394;-0,2805
-0,195;-0,597;-0,396
-0,346;-0,574;-0,46
-0,203;-0,352;-0,2775
-0,29;-0,426;-0,358
-0,226;-0,583;-0,4045
-0,097;-0,617;-0,357
-0,174;-0,491;-0,3325
-0,31;-0,708;-0,509
-0,388;-0,054;-0,221
-0,383;-0,217;-0,3
-0,212;-0,193;-0,2025
-0,24;-0,173;-0,2065
-0,268;-0,153;-0,2105
-0,317;-0,04;-0,1785
-0,445;0;-0,2225
-0,255;-0,004;-0,1295
0;0;0
0;-0,122;-0,061
-0,068;-0,369;-0,2185
-0,312;-0,271;-0,2915
-0,32;-0,142;-0,231
-0,236;-0,001;-0,1185
-0,15;0;-0,075
-0,089;0;-0,0445
-0,3;-0,161;-0,2305
-0,344;0;-0,172
-0,417;-0,21;-0,3135
0;-0,36;-0,18
-0,037;-0,312;-0,1745
-0,218;-0,376;-0,297
-0,196;-0,369;-0,2825
-0,266;-0,292;-0,279
-0,348;-0,054;-0,201
-0,119;0;-0,0595
-0,16;-0,199;-0,1795
-0,187;-0,225;-0,206
-0,274;-0,317;-0,2955
-0,397;-0,238;-0,3175
-0,648;-0,112;-0,38
-0,573;-0,401;-0,487
-0,64;-0,255;-0,4475
-0,563;-0,558;-0,5605
-0,451;-0,61;-0,5305
-0,677;-0,49;-0,5835
-0,598;-0,031;-0,3145
-0,443;0;-0,2215
0;-0,242;-0,121
0;-0,429;-0,2145
-0,185;-0,694;-0,4395
-0,312;-0,692;-0,502
-0,523;-0,665;-0,594
-0,732;-0,886;-0,809
-0,769;-0,752;-0,7605
-0,704;-0,647;-0,6755
-0,784;-0,518;-0,651
-0,572;-0,582;-0,577
-0,43;-0,745;-0,5875
-0,645;-0,31;-0,4775
-0,665;-0,442;-0,5535
-0,554;-0,467;-0,5105
-0,526;-0,368;-0,447
-0,475;-0,351;-0,413
-0,392;-0,477;-0,4345
-0,486;-0,584;-0,535
-0,557;-0,822;-0,6895
-0,764;-0,443;-0,6035
-0,863;-0,376;-0,6195
-0,468;-0,064;-0,266
-0,289;-0,31;-0,2995
-0,069;-0,362;-0,2155
-0,2;-0,424;-0,312
-0,565;-0,711;-0,638
-0,751;-1,008;-0,8795
-0,907;-0,757;-0,832
-1,117;-0,04;-0,5785
-0,564;0;-0,282
0;-0,373;-0,1865
-0,082;-0,934;-0,508
-0,59;-0,971;-0,7805
-0,844;-1,003;-0,9235
-0,836;-0,658;-0,747
-0,661;-0,622;-0,6415
-0,695;-0,731;-0,713
-0,955;-0,708;-0,8315
-0,967;-0,631;-0,799
-0,831;-0,92;-0,8755
-0,763;-0,926;-0,8445
-0,836;-1,188;-1,012
-1,054;-1,179;-1,1165
-1,182;-1,166;-1,174
-1,27;-1,091;-1,1805
-1,169;-1,15;-1,1595
-0,866;-0,583;-0,7245
-0,434;-0,511;-0,4725
-0,214;-0,274;-0,244
-0,206;-0,591;-0,3985
-0,415;-0,368;-0,3915
-0,232;-0,234;-0,233
-0,2;0;-0,1
0;-0,331;-0,1655
0;-0,285;-0,1425
-0,006;-0,768;-0,387
-0,096;-0,704;-0,4
-0,382;-1,049;-0,7155
-0,881;-1,058;-0,9695
-1,141;-1,188;-1,1645
-1,499;-1,202;-1,3505
-1,122;-0,949;-1,0355
-1,183;-0,989;-1,086
-0,797;-0,67;-0,7335
-0,88;-0,453;-0,6665
-0,495;-0,414;-0,4545
-0,432;-0,577;-0,5045
-0,46;-0,738;-0,599
-0,61;-0,787;-0,6985
-0,702;-0,538;-0,62
-0,686;-0,496;-0,591
-0,405;-0,294;-0,3495
-0,191;-0,35;-0,2705
-0,241;-0,329;-0,285
-0,218;-0,332;-0,275
-0,334;-0,438;-0,386
-0,255;-0,318;-0,2865
-0,181;-0,23;-0,2055
-0,01;-0,388;-0,199
-0,207;-0,518;-0,3625
-0,221;-0,497;-0,359
-0,321;-0,393;-0,357
-0,469;-0,252;-0,3605
-0,795;-0,27;-0,5325
-0,48;-0,335;-0,4075
-0,293;-0,049;-0,171
-0,278;-0,043;-0,1605
-0,308;-0,057;-0,1825
-0,276;0;-0,138
-0,273;-0,161;-0,217
-0,128;-0,424;-0,276
-0,253;-0,775;-0,514
-0,745;-0,702;-0,7235
-0,759;-0,278;-0,5185
-0,853;-0,51;-0,6815
-0,703;-0,372;-0,5375
-0,917;-0,248;-0,5825
-1,141;-0,675;-0,908
-0,918;-0,844;-0,881
-0,839;-0,633;-0,736
-0,966;-0,942;-0,954
-0,907;-1,081;-0,994
-0,965;-1,077;-1,021
-1,094;-1,205;-1,1495
-0,909;-1,217;-1,063
-1,247;-1,592;-1,4195
-0,961;-1,572;-1,2665
-1,164;-1,54;-1,352
-1,662;-1,58;-1,621
-1,528;-1,304;-1,416
-1,583;-1,211;-1,397
-1,352;-1,122;-1,237
-1,187;-1,237;-1,212
-1,107;-1,443;-1,275
-1,22;-1,537;-1,3785
-1,2;-1,459;-1,3295
-1,312;-1,573;-1,4425
-1,025;-1,012;-1,0185
-1,208;-1,07;-1,139
-1,008;-1,316;-1,162
-1,042;-1,182;-1,112
-1,182;-1,184;-1,183
-1,337;-1,039;-1,188
-1,151;-0,805;-0,978
-0,883;-0,716;-0,7995
-0,829;-0,537;-0,683
-0,837;-0,559;-0,698
-0,697;-0,243;-0,47
-0,104;-0,339;-0,2215
-0,146;-0,518;-0,332
-0,25;-0,457;-0,3535
-0,507;-0,317;-0,412
-0,117;-0,364;-0,2405
0;-0,161;-0,0805
-0,07;0;-0,035
-0,402;-0,15;-0,276
-0,317;-0,277;-0,297
-0,353;-0,621;-0,487
-0,331;-0,57;-0,4505
-0,186;-0,436;-0,311
-0,186;-0,453;-0,3195
-0,081;-0,347;-0,214
-0,154;-0,242;-0,198
0;-0,526;-0,263
-0,062;-0,605;-0,3335
-0,226;-0,511;-0,3685
-0,34;-0,933;-0,6365
-0,396;-0,842;-0,619
-0,2;-0,762;-0,481
-0,175;-0,741;-0,458
-0,224;-0,7;-0,462
-0,32;-0,592;-0,456
-0,286;-0,608;-0,447
-0,171;-0,627;-0,399
-0,457;-0,477;-0,467
-0,23;-0,422;-0,326
-0,092;-0,386;-0,239
-0,127;0;-0,0635
-0,124;-0,328;-0,226
0;-0,633;-0,3165
-0,598;-0,877;-0,7375
-0,978;-0,817;-0,8975
-0,906;-0,99;-0,948
-0,678;-0,951;-0,8145
-0,435;-1,035;-0,735
-0,669;-1,038;-0,8535
-0,841;-1,101;-0,971
-0,79;-1,193;-0,9915
-0,93;-1,035;-0,9825
-0,714;-0,781;-0,7475
-0,896;-1,049;-0,9725
-0,747;-1,452;-1,0995
-1,055;-1,26;-1,1575
-1,195;-1,159;-1,177
-1,138;-1,184;-1,161
-1,229;-1,152;-1,1905
-1,208;-1,164;-1,186
-1,443;-1,236;-1,3395
-0,978;-0,801;-0,8895
-0,934;-0,915;-0,9245
-0,438;-0,583;-0,5105
-0,066;-0,231;-0,1485
-0,053;0;-0,0265
0;-0,17;-0,085
-0,442;-0,304;-0,373
-0,327;-0,473;-0,4
-0,439;-0,395;-0,417
-0,629;-0,097;-0,363
-0,641;-0,288;-0,4645
-0,605;-0,475;-0,54
-0,604;-0,255;-0,4295
-0,654;-0,051;-0,3525
-0,517;-0,166;-0,3415
-0,538;-0,322;-0,43
-0,496;-0,247;-0,3715
-0,396;-0,252;-0,324
-0,014;-0,238;-0,126
-0,245;-0,132;-0,1885
0;-0,25;-0,125
-0,009;-0,256;-0,1325
0;0;0
-0,084;-0,137;-0,1105
-0,001;-0,594;-0,2975
-0,066;-0,655;-0,3605
-0,581;-0,46;-0,5205
-0,681;-0,41;-0,5455
-0,513;-0,304;-0,4085
-0,471;-0,484;-0,4775
-0,54;-0,438;-0,489
-0,264;-0,39;-0,327
-0,187;-0,278;-0,2325
-0,306;-0,493;-0,3995
-0,282;-0,022;-0,152
0;0;0
-0,016;-0,274;-0,145
-0,1;-0,619;-0,3595
-0,417;-0,417;-0,417
-0,142;-0,357;-0,2495
-0,231;-0,312;-0,2715
-0,511;-0,227;-0,369
-0,223;-0,109;-0,166
-0,31;-0,003;-0,1565
-0,369;0;-0,1845
-0,143;-0,143;-0,143
-0,238;-0,061;-0,1495
-0,143;-0,027;-0,085
0;0;0
-0,102;-0,089;-0,0955
-0,119;-0,187;-0,153
-0,181;-0,183;-0,182
-0,119;-0,042;-0,0805
-0,172;0;-0,086
-0,411;-0,439;-0,425
-0,639;-0,403;-0,521
-0,661;-0,228;-0,4445
-0,803;-0,265;-0,534
-0,76;-0,656;-0,708
-0,953;-0,673;-0,813
-1,212;-0,611;-0,9115
-1,196;-0,498;-0,847
-1,019;-0,893;-0,956
-0,963;-0,75;-0,8565
-0,969;-0,532;-0,7505
-0,799;-0,742;-0,7705
-0,812;-0,447;-0,6295
-0,781;-0,46;-0,6205
-0,878;-0,483;-0,6805
-0,577;-0,276;-0,4265
-0,249;-0,255;-0,252
-0,26;-0,403;-0,3315
-0,022;-0,353;-0,1875
0;-0,378;-0,189
-0,217;-0,384;-0,3005
-0,146;-0,219;-0,1825
-0,193;-0,377;-0,285
-0,219;-0,615;-0,417
-0,342;-0,546;-0,444
-0,546;-0,695;-0,6205
-0,577;-0,553;-0,565
-1,014;-0,866;-0,94
-1,089;-1,175;-1,132
-1,353;-1,435;-1,394
-1,445;-0,792;-1,1185
-1,32;-0,703;-1,0115
-0,933;-0,7;-0,8165
-0,91;-0,404;-0,657
-1,014;-0,382;-0,698
-0,697;-0,267;-0,482
-0,679;-0,698;-0,6885
-1,225;-0,945;-1,085
-1,221;-0,692;-0,9565
-1,61;-0,795;-1,2025
-1,298;-0,921;-1,1095
-1,043;-0,761;-0,902
-1,386;-0,513;-0,9495
-1,163;-0,576;-0,8695
-1,448;-0,584;-1,016
-1,313;-0,428;-0,8705
-1,06;-0,425;-0,7425
-0,627;-0,412;-0,5195
-0,642;-0,55;-0,596
-0,547;-0,567;-0,557
-0,777;-0,793;-0,785
-0,59;-0,707;-0,6485
-0,426;-1,173;-0,7995
-0,783;-1,473;-1,128
-1,064;-1,501;-1,2825
-1,097;-1,415;-1,256
-1,251;-0,953;-1,102
-1,011;-0,625;-0,818
-0,632;-0,637;-0,6345
-0,438;-0,544;-0,491
-0,467;-0,478;-0,4725
-0,497;-0,743;-0,62
-0,3;-0,771;-0,5355
-0,537;-0,93;-0,7335
-0,552;-1,052;-0,802
-0,668;-0,869;-0,7685
-0,802;-0,69;-0,746
-0,74;-0,975;-0,8575
-0,887;-0,61;-0,7485
-0,685;-0,147;-0,416
-0,333;0;-0,1665
-0,176;-0,336;-0,256
-0,199;-0,164;-0,1815
-0,005;0;-0,0025
0;-0,176;-0,088
-0,145;-0,181;-0,163
-0,032;-0,282;-0,157
-0,101;-0,294;-0,1975
-0,23;-0,304;-0,267
-0,205;-0,468;-0,3365
-0,36;-0,319;-0,3395
-0,29;-0,158;-0,224
-0,075;-0,068;-0,0715
0;-0,095;-0,0475
-0,006;-0,151;-0,0785
-0,15;-0,222;-0,186
-0,268;-0,202;-0,235
-0,408;-0,465;-0,4365
-0,414;-0,466;-0,44
-0,729;-0,445;-0,587
-0,735;-0,63;-0,6825
-0,839;-0,83;-0,8345
-0,927;-1,027;-0,977
-1,013;-1,218;-1,1155
-1,061;-1,33;-1,1955
-1,353;-1,466;-1,4095
-1,394;-1,511;-1,4525
-1,454;-1,548;-1,501
-1,574;-1,662;-1,618
-1,752;-1,412;-1,582
-1,737;-1,225;-1,481
-1,442;-0,992;-1,217
-1,215;-1,196;-1,2055
-1,127;-0,886;-1,0065
-1,144;-0,478;-0,811
-0,741;-0,43;-0,5855
-0,541;-0,373;-0,457
-0,434;-0,373;-0,4035
-0,487;-0,183;-0,335
-0,234;-0,147;-0,1905
-0,275;-0,069;-0,172
-0,078;-0,148;-0,113
-0,072;-0,071;-0,0715
-0,011;-0,187;-0,099
0;-0,354;-0,177
-0,058;-0,686;-0,372
-0,178;-0,771;-0,4745
-0,344;-0,52;-0,432
-0,335;-0,631;-0,483
-0,445;-0,837;-0,641
-0,465;-1,061;-0,763
-0,71;-0,904;-0,807
-0,755;-0,961;-0,858
-0,624;-1,308;-0,966
-0,783;-1,4;-1,0915
-1,089;-1,282;-1,1855
-1,179;-1,269;-1,224
-1,024;-0,971;-0,9975
-1,111;-0,991;-1,051
-0,871;-0,799;-0,835
-0,777;-0,903;-0,84
-0,894;-0,847;-0,8705
-0,823;-0,595;-0,709
-0,916;-0,187;-0,5515
-0,815;0;-0,4075
-0,4;-0,076;-0,238
0;-0,475;-0,2375
-0,205;-0,52;-0,3625
-0,33;-0,71;-0,52
-0,359;-0,724;-0,5415
-0,77;-0,9;-0,835
-0,785;-0,892;-0,8385
-0,825;-0,784;-0,8045
-0,718;-1,135;-0,9265
-0,914;-1,375;-1,1445
-0,889;-1,277;-1,083
-0,959;-1,212;-1,0855
-1,096;-0,964;-1,03
-1,363;-0,913;-1,138
-1,228;-0,709;-0,9685
-1,27;-0,813;-1,0415
-1,514;-0,448;-0,981
-1,426;-0,374;-0,9
-1,179;-0,533;-0,856
-0,865;-0,474;-0,6695
-0,798;-0,496;-0,647
-0,744;-0,5;-0,622
-0,691;-0,354;-0,5225
-0,428;-0,382;-0,405
-0,535;-0,367;-0,451
-0,226;-0,373;-0,2995
-0,164;-0,283;-0,2235
-0,128;-0,17;-0,149
-0,193;0;-0,0965
-0,063;-0,109;-0,086
-0,25;-0,033;-0,1415
0;-0,264;-0,132
0;-0,358;-0,179
-0,219;-0,193;-0,206
-0,226;-0,435;-0,3305
-0,221;-0,348;-0,2845
0;-0,361;-0,1805
-0,505;-0,269;-0,387
-0,286;-0,235;-0,2605
-0,18;-0,201;-0,1905
-0,387;-0,07;-0,2285
-0,211;-0,128;-0,1695
0;0;0
0;-0,055;-0,0275
-0,179;-0,407;-0,293
-0,262;-0,274;-0,268
-0,345;-0,415;-0,38
-0,236;-0,123;-0,1795
-0,182;-0,048;-0,115
-0,227;-0,026;-0,1265
-0,264;0;-0,132
-0,191;-0,132;-0,1615
-0,227;-0,277;-0,252
-0,186;0;-0,093
-0,38;-0,04;-0,21
-0,231;-0,207;-0,219
-0,181;-0,167;-0,174
-0,195;-0,158;-0,1765
-0,154;-0,08;-0,117
-0,279;-0,077;-0,178
-0,005;0;-0,0025
-0,094;-0,021;-0,0575
0;-0,415;-0,2075
-0,072;-0,601;-0,3365
-0,284;-0,689;-0,4865
-0,363;-0,858;-0,6105
-0,429;-0,787;-0,608
-0,447;-0,906;-0,6765
-0,694;-1,052;-0,873
-0,696;-1,009;-0,8525
-1,036;-0,995;-1,0155
-0,983;-1,054;-1,0185
-0,909;-1,416;-1,1625
-1,27;-1,4;-1,335
-1,538;-1,466;-1,502
-1,702;-1,537;-1,6195
-1,616;-1,717;-1,6665
-1,792;-1,61;-1,701
-1,877;-1,439;-1,658
-2,058;-1,5;-1,779
-1,886;-1,399;-1,6425
-2,013;-1,681;-1,847
-2,103;-1,51;-1,8065
-2,086;-1,283;-1,6845
-1,714;-1,041;-1,3775
-1,633;-0,879;-1,256
-1,382;-0,893;-1,1375
-1,4;-0,398;-0,899
-1,163;-0,242;-0,7025
-1,204;-0,61;-0,907
-0,947;-0,676;-0,8115
-0,991;-0,547;-0,769
-1,172;-0,143;-0,6575
-0,709;-0,097;-0,403
0;-0,07;-0,035
0;0;0
-0,009;-0,194;-0,1015
-0,353;-0,361;-0,357
-0,479;-0,656;-0,5675
-0,769;-0,853;-0,811
-0,84;-0,817;-0,8285
-0,851;-0,888;-0,8695
-0,929;-0,991;-0,96
-0,96;-0,879;-0,9195
-1,155;-1,064;-1,1095
-1,251;-1,199;-1,225
-1,599;-0,729;-1,164
-1,413;-0,815;-1,114
-1,259;-0,898;-1,0785
-0,794;-0,996;-0,895
-0,641;-1,244;-0,9425
-1,031;-0,72;-0,8755
-1,056;-0,664;-0,86
-1;-0,519;-0,7595
-1,056;-0,749;-0,9025
-1,038;-0,79;-0,914
-1,207;-0,384;-0,7955
-0,712;-0,35;-0,531
-0,444;-0,458;-0,451
-0,518;-0,356;-0,437
-0,659;-0,211;-0,435
-0,601;0;-0,3005
0;-0,089;-0,0445
-0,014;-0,357;-0,1855
-0,352;-0,575;-0,4635
-0,481;-0,7;-0,5905
-0,747;-1,073;-0,91
-0,819;-1,182;-1,0005
-1,135;-1,49;-1,3125
-1,132;-1,266;-1,199
-1,532;-1,562;-1,547
-1,481;-1,477;-1,479
-1,309;-1,443;-1,376
-1,487;-1,547;-1,517
-1,699;-1,728;-1,7135
-1,527;-1,502;-1,5145
-1,494;-1,482;-1,488
-1,681;-1,492;-1,5865
-1,865;-1,55;-1,7075
-1,782;-1,555;-1,6685
-1,539;-1,391;-1,465
-1,295;-1,384;-1,3395
-1,554;-1,241;-1,3975
-1,633;-0,834;-1,2335
-1,631;-0,578;-1,1045
-1,278;-0,386;-0,832
-0,715;-0,318;-0,5165
-0,515;-0,204;-0,3595
-0,358;-0,183;-0,2705
-0,084;-0,068;-0,076
-0,294;0;-0,147
-0,115;-0,074;-0,0945
-0,272;-0,324;-0,298
-0,103;-0,014;-0,0585
0;0;0
-0,171;-0,444;-0,3075
-0,186;-0,464;-0,325
-0,184;-0,403;-0,2935
0;-0,552;-0,276
-0,281;-0,289;-0,285
